"","repeat_id","expt","analysis_type","true_base","b_base_lower","b_base_med","b_base_upper","b_base_error","true_sex","b_sex_p_value","b_sex_lower","b_sex_med","b_sex_upper","b_sex_error","true_cond","b_cond_p_value","b_cond_lower","b_cond_med","b_cond_upper","b_cond_error","true_sex_cond","b_sex_cond_p_value","b_sex_cond_lower","b_sex_cond_med","b_sex_cond_upper","b_sex_cond_error"
"55",2,5,"pp",0,0.377699952565803,0.442486268527457,0.510632768542643,0.0337313802624097,0,NA,-0.0380794124836115,0.0510716639296331,0.136346166837531,0.0447562963127596,0,NA,-0.0118681717467496,0.0757521805900942,0.163276894329696,0.043731102084994,0.5,NA,-0.0941458243004322,0.0175713986869497,0.13450683832988,0.0566560361479578
"56",2,6,"pp",0,0.376966551918633,0.442538532110155,0.511009496720615,0.0345133644648872,0,NA,-0.035039209336401,0.0514782833736664,0.135500024004931,0.0436308165612573,0,NA,-0.0092616072934987,0.0771177975880013,0.16357726278914,0.0445665152377253,0.5,NA,-0.0949737782996704,0.0169705624868303,0.129281586266677,0.0566264090396134
"57",2,7,"pp",0,0.37232480030879,0.441897467082078,0.510757106763174,0.0343811432994167,0,NA,-0.0317825781211063,0.0522986413694846,0.138613048927652,0.0429320471951216,0,NA,-0.00667446159460918,0.0789927639259599,0.16726156837228,0.0453117007747786,0.5,NA,-0.0925087171806686,0.015533890413031,0.124159663695673,0.0550602762672472
"58",2,8,"pp",0,0.375264921894247,0.44340094529235,0.5087457629444,0.0339691655548138,0,NA,-0.0370695929651379,0.0510277277550755,0.140728455755302,0.0448778723007786,0,NA,-0.0110817892197043,0.0772547180644438,0.165921523694722,0.0451982189979619,0.5,NA,-0.0947678169580383,0.0162407619893011,0.129682276819842,0.0565613963754713
"59",2,9,"pp",0,0.36770191557048,0.441774562374127,0.511492282043584,0.0357961399682533,0,NA,-0.037573803864033,0.0517870362677654,0.14651723388539,0.0469054711751684,0,NA,-0.0110921812098619,0.0788871136639153,0.174684378317318,0.0465989128531119,0.5,NA,-0.0984485924832456,0.0169660742897058,0.128314262725585,0.0598620525567942
"60",2,10,"pp",0,0.37826578196054,0.442562229609162,0.510829388822023,0.0338922674288141,0,NA,-0.0346823930963839,0.0526545985705856,0.138432524086713,0.0451031042143197,0,NA,-0.00879749717016085,0.0796262053279994,0.170274492543772,0.0449187812707047,0.5,NA,-0.102882961731797,0.013219651960841,0.123616259720829,0.0578840399474656
"61",3,1,"bglmm",0,0.417600264726334,0.495881983503949,0.561664908836184,0.0420963374543508,0,NA,-0.0635423986096825,0.0322011238043865,0.140589133999706,0.0536516632835868,0,NA,-0.0322058438913227,0.0769488746623081,0.17147791590149,0.0496004168925013,0.5,NA,-0.0880539175068756,0.0662504771909448,0.213492997141535,0.0732802341206761
"62",3,2,"bglmm",0,0.41129370429826,0.47221326514796,0.534804257635816,0.0313428174950674,0,NA,-0.0444450061594515,0.0450117144374312,0.13488005838866,0.0454492835487868,0,NA,-0.0641066988742636,0.0265423804715696,0.11144278635139,0.044130289465054,0.5,NA,-0.0448681533114447,0.0771565503612925,0.201779457076427,0.0635831157293913
"63",3,3,"bglmm",0,0.435768242661528,0.499646950132464,0.563643215541745,0.0322990252313957,0,NA,-0.0721905643760612,0.0174728054599439,0.105752347644624,0.0452816876148946,0,NA,-0.00840818145410861,0.0833488935458928,0.172026512851569,0.0467723804512797,0.5,NA,-0.0165225479620366,0.110830354834792,0.235843036410901,0.0656729843575091
"64",3,4,"bglmm",0,0.464138260207629,0.526976382294603,0.585425202678601,0.0300159710651273,0,NA,-0.00725210499902735,0.0781377029970413,0.165947827464141,0.0420135012299074,0,NA,-0.0921125709285429,-0.000414045697737336,0.0835273637374169,0.0456202959937071,0.5,NA,-0.120737433360674,-0.00394091079446818,0.122992258908662,0.0605441561451167
"65",3,5,"bglmm",0,0.440731148040526,0.514382296817712,0.580867213501631,0.0358512121642316,0,NA,-0.100120166672447,0.000177798385198576,0.105543905341406,0.0520585767124672,0,NA,-0.131694551202291,-0.028562866323631,0.0747465533829758,0.0523762888423656,0.5,NA,-0.0155429896803601,0.123513386420595,0.264094431751972,0.0725257445155576
"66",3,6,"bglmm",0,0.43185431608385,0.501717350494197,0.564148392671551,0.0349461472106435,0,NA,-0.0674307540264042,0.0262222143342038,0.114484105910732,0.0482434826710439,0,NA,-0.0948305430310309,-0.00194661435450349,0.0959406587110012,0.0491678918459051,0.5,NA,-0.032532626450478,0.0976866038182674,0.220403927429824,0.0669676748259291
